"","X786.0","A498","A549.ATCC","ACHN","BT.549","CAKI.1","CCRF.CEM","COLO.205","DU.145","EKVX","HCC.2998","HCT.116","HCT.15","HL.60.TB.","HOP.62","HOP.92","HS.578T","HT29","IGROV1","K.562","KM12","LOX.IMVI","M14","MALME.3M","MCF7","MDA.MB.231.ATCC","MDA.MB.435","MOLT.4","NCI.H226","NCI.H23","NCI.H322M","NCI.H460","NCI.H522","NCI.ADR.RES","OVCAR.3","OVCAR.4","OVCAR.5","OVCAR.8","PC.3","RPMI.8226","SF.268","SF.295","SF.539","SK.MEL.28","SK.MEL.5","SK.OV.3"
"PLCB1",5.68369926110348,5.3183204571075,5.07039362162025,6.13955339877329,6.12308882084334,5.89724284620203,6.76818564834975,5.36807336973619,5.51412541704918,6.72792181559561,5.83035928290916,6.34872992440796,5.24793131000449,6.00450363942173,6.27239837539468,6.4822045400479,7.21432009231225,5.9354621051482,5.86789893435876,4.42627146489599,5.91408848953983,6.55459038645878,6.0509391412342,6.15785418972161,7.04657945791722,5.78921018419678,6.47573505197115,5.5422611456757,6.46760718024596,5.74416378716313,6.50303223626326,5.73064267285405,5.78921018419678,5.66959658555695,6.31106891925072,5.72519854443588,5.29646107834632,5.76022360826302,5.9283726919744,5.20555282091039,5.59395427089157,5.04876367050856,6.33091867028126,5.96347643598432,5.92600179140796,5.86046874163902
"TSC2",7.41108807444526,6.32373213863763,7.63154159487284,7.82845450864,6.42794300811251,5.77873687197526,7.10852550220898,6.4346298954913,6.85549268895198,7.34252007856671,7.52120860157763,6.10852654763903,6.97384198726144,6.53449899004266,7.19180048786025,7.77412880335924,7.65963990051451,6.83289127968615,6.59096273791344,6.36807162313519,6.59395277742076,7.1032888576444,7.46760636516471,8.45409403174122,7.14465926240399,7.0650132278787,8.72451419418257,7.26959518667662,6.47897342240316,6.36106824389671,7.30378166127494,6.94134227936199,7.03121983358816,7.97899696790612,8.25171956593103,7.66533662787221,7.95652194412811,8.05853351134744,7.31379093222847,7.27426259323029,7.02680116570452,7.70321215966307,6.75488883799159,6.24792941172529,4.82273524579785,7.87713134241718
"GSTA1",6.6279000746122,6.53760824444929,6.23840665017817,6.58646602712915,6.83542010378057,6.79831107867597,6.82654975838731,6.57289118385575,6.52042382008881,6.6279000746122,6.52826030580745,6.44294515411794,6.12928507793641,6.70736051264964,6.76553607236884,7.27984362189524,6.96231881187451,6.40769434795212,6.21140358437403,6.72383293139065,6.46760718024596,6.55765668624801,6.32912539068727,6.38543276290426,7.29186229025821,6.76686146861777,6.30743034677575,6.59842624937632,6.91169278012354,6.6279000746122,7.29829264719864,6.76553607236884,6.97498925880788,6.28355327515648,6.65535325985692,6.32553213043806,6.52042382008881,6.62644059691423,6.75087577920594,6.815064298449,6.49665568026154,6.44625788435541,6.75488883799159,6.50779622557699,6.92243692959378,6.37330193689086
"CYP2C19",5.13750762230957,5.43296274684409,5.52982406924185,5.09592863839892,5.67807472287364,6.15177968383758,5.19771208899965,5.87036718572667,5.04002006393252,5.48543004746808,4.45286555234736,5.71424826565406,4.00000901681583,5.44294681238524,5.3991745125244,6.0509391412342,5.91647903300369,5.80993143736805,4.98641548633332,5.56681819766811,5.64961833295505,5.24031814598221,5.50779781095354,5.40258916885513,6.50938073255272,5.39575175500404,5.39232085776286,4.22497407992639,4.98641548633332,5.12515926511305,5.98185493603325,6.56681667584031,6.26678841432361,4.82273524579785,4.45943817632712,5.05745460459493,5.50144232991262,5.60585282960475,5.31107073624356,5.77347156537087,5.72792317662675,5.38197893825349,5.65821433957083,5.65248936309631,5.85300008362334,5.13750762230957
"APC",4.36457943565284,5.35050078309706,4.11270847200295,4.74416647875082,4.69488576303956,4.35050431910131,5.57894173128069,6.26491356913962,4.47249427007442,4.16189574210321,4.65535755358152,4.42627146489599,3.73336518790418,4.72792589868516,4.95884731412659,4.85300257962904,3.48543970831846,4.59096722761666,4.27053641746519,5.37851509126649,4.09593285678697,4.15381344108459,4.57894474946168,4.50462674787432,5.20945726479947,4.51096824687333,5.00450588660502,4.7115004131092,4.02680891020639,4.69488576303956,4.99095939716672,1.76557717794607,5.3183204571075,4.1937796269546,4.25550828650579,4.86295220572732,4.95884731412659,4.1699330163925,3.62059813963217,4.76554005037911,4.51728199317417,4.6322740328065,5.3327115135246,4.66107118214762,6.07681773437523,4.43296608640435
"RYK",7.61691709752261,6.52982250788612,6.39403561081865,7.17392793109575,7.52904083719667,7.58120133529032,6.52513081764725,7.25927342874423,7.29737577768953,7.15076375962251,7.05419837993772,7.63517467237647,7.47816370187652,6.88264427198424,7.80671136231303,8.14414887647523,8.88752557536466,6.95884383496548,6.91169278012354,6.36807162313519,6.99548564951581,7.65963990051451,8.7251961581281,7.5976808885247,7.58796573872398,7.15886311579175,7.84862356632727,6.26115655357268,6.37156060499623,7.92659310302055,7.00112779167948,7.13134356814931,7.11686479709617,8.04001622698419,9.23959876790833,8.55151640214157,7.93014653941958,7.57061548067474,7.33181357934658,6.50620997642913,7.49345600153363,7.32102703084099,8.23983764597978,8.20065392674639,6.63081460809561,8.22062065108674
"OR2H2",3.78660681616482,3.10435343524094,3.07040650273013,2.9818709151367,3.74417186191114,3.13751991791861,3.77611451865547,4.01793081349472,1.76557717794607,3.40600596994221,4.81250335947048,3.27799962036785,3.13751991791861,0.585058677184702,4.47249427007442,3.24794269962725,2.20166522376443,4.14568560599205,1.07045802601959,2.9818709151367,2.74418262817152,2.80737553183955,3.60882106799625,4.07895987802661,4.82273524579785,3.15382154604461,3.67808317612362,2.65537472835209,3.36458643897583,0.765619608281233,4.78136495967891,2.29281119168335,3.32194252176564,3.75489818875382,0.926075347876042,3.83795333063226,1.96351111568117,2.45945784921776,4.02680891020639,4.36457943565284,2.60883289322004,2.84801694384693,3.83795333063226,4.45286555234736,4.05312002736737,4.12102369228835
"CYP2B6",4.44626284774155,4.20946116395945,4.32193530834453,4.22497407992639,3.95420561806679,5.18982851146376,5.06178051702645,5.34696043407979,4.79701816737732,4.47897827450292,4.81250335947048,4.6893047523663,4.27799218385297,4.15381344108459,5.04439849115498,4.38543794002409,4.43296608640435,4.49825725112008,4.37851855927091,4.71699637992699,4.9164814215657,5.18982851146376,3.59694706543747,4.78136495967891,5.20163778153128,4.61471573265438,4.16189574210321,4.80219838788253,4.67807754062913,4.89239588346429,4.86295220572732,4.78136495967891,4.83794828627046,5.03562830818451,4.77610925337392,4.16189574210321,4.30013104787551,4.42627146489599,4.28540961727939,5.02680448478184,4.17792576286466,4.48543326775873,4.7333597642692,5.14975118342865,4.70598342923914,4.59096722761666
"UGT2B15",2.82783934412269,1.76557717794607,3.58497452312974,1.00007213294874,1.32198580153487,4.15381344108459,1.72250974184025,2.10437021047208,0.848077054053145,4.07895987802661,1.13756909930691,1.53610264748736,2.29281119168335,0.765619608281233,2.32195694849964,2.20166522376443,3.10435343524094,3.96348337199038,3.36458643897583,1.88756426197254,1.63231475329861,1.48547835107307,0.765619608281233,1.43301283943629,3.76554535437575,2.37853936712236,0.926075347876042,1.26309451687486,3.66676795164355,1.58501058975437,3.419552374582,3.21724622898717,2.74418262817152,0.48552987313585,1.63231475329861,3.84800692523572,1.63231475329861,2.137536311901,4.09593285678697,3.58497452312974,-0.151842802900928,1.37856711045748,0.678162070735047,2.2630644616674,2.82783934412269,3.29279647053071
"PIP5K1B",4.87774915706665,5.51727884319531,5.58796798824555,4.96809536128722,5.82018151585548,5.91408848953983,5.6380767341558,5.65248936309631,4.95884731412659,5.84298134519213,6.38024632240397,6.10013877433791,5.26303816284724,6.07467882679,4.93546446248726,6.24222330090298,5.47897503977156,5.66391668766552,4.84298385859156,5.74146968302487,6.02458785439799,5.39232085776286,4.81250335947048,4.87283368340034,5.84549255997705,5.46597772851631,5.30378440056499,4.6264449775561,5.3645759339786,5.22497022246849,5.65821433957083,5.72519854443588,5.90929548631274,4.93074206770281,5.3183204571075,4.95884731412659,5.24031814598221,5.60288737722368,5.77873687197526,5.25927625386046,5.33628695888734,5.06178051702645,5.69209516593753,5.58496550633269,5.33628695888734,5.18190161746942
"GSTK1",8.95448743781259,9.84392120827434,9.16992525191018,9.26021412204456,8.19179999446275,9.02264550509682,8.00394004770393,9.87098127829289,8.5668155344684,9.53877113168738,9.5278681227924,8.35799222334298,8.66355845999899,9.02956359049368,9.40535444708031,10.050120866463,9.31174854202226,9.49904879711129,8.73233738395657,9.13852805740079,8.99237219028033,8.36457287000666,9.37764457528129,9.80509910938428,9.35733228478597,8.50977540012799,9.83778575379962,8.20896637386817,8.42332646731307,8.80283976397472,7.75020517936566,9.13545304070987,7.97556197945389,8.76155156486265,8.43796050433644,10.028873134778,8.77412847382645,8.99915470506423,10.0506650742797,9.05609602706854,8.28355188617007,9.25880179221517,8.46147985656129,8.63154123110721,9.19081261478385,7.39489222365864
"SMAD3",9.04957658941393,8.23936032767482,9.02541672139986,8.92005535263828,7.65033447196175,8.65535218642378,6.08534179409077,7.86913173670791,8.47613903061326,8.46760595762391,7.26772398783415,8.34429635182192,7.65606798899317,7.66675730187235,9.55535623038157,9.69261567603838,8.46066107411508,9.572321457481,8.21820042814564,8.16440466073762,7.14669696616371,9.28447734915983,7.93840401180507,7.75355172313388,8.16792036718434,8.95448743781259,6.63081460809561,4.62059227505395,9.6596393653904,7.99095542749399,9.02098021661257,7.87159788162356,7.20554988860837,8.67065660315399,7.46270756852426,7.50858790434354,9.39403410979925,7.92005565046954,8.07307095533461,6.87528982709358,9.14236263426245,8.79831010651005,8.5588037228305,6.6934883514069,5.9283726919744,7.15684253558667
"FRAT1",5.76553739837348,5.67807472287364,6.62351720466936,6.14159832185977,6.1168658365007,5.90689300009825,6.50938073255272,6.32732987926027,6.02237003255758,6.92362579974925,5.99774628379658,5.74416378716313,5.56377132854403,6.92362579974925,6.65678379404489,6.23266267526645,6.79181537323258,6.23266267526645,5.49185630231509,6.62644059691423,6.20555086604304,6.3037825743722,6.3037825743722,6.32192989825504,7.89117673246084,6.08534179409077,6.18388544348072,6.50144073753663,5.84549255997705,6.19180147465475,6.50303223626326,6.24031623765922,7.04657945791722,6.59245853228807,6.74146833471364,5.65248936309631,6.25927437045026,6.87774547672998,6.80477766838015,6.83162520345324,6.08108605969794,6.01346449307889,6.90448530215388,6.2016358213518,6.04001787139187,5.99322373219454
"CYP2C8",2.20166522376443,1.58501058975437,1.63231475329861,1.58501058975437,3.43297276550168,3.91648619867787,2.96349261994659,1.76557717794607,1.92603738371565,1.53610264748736,1.63231475329861,1.20169658567743,0.926075347876042,1.37856711045748,2.82783934412269,2.74418262817152,3.54844895537019,1.96351111568117,3.10435343524094,2.00003606692519,2.37853936712236,2.58498654543813,1.72250974184025,3.0356415034654,4.24032196262061,4.05312002736737,2.0704236773644,3.16994103129816,2.10437021047208,2.16995706097589,3.53606533721282,3.7115059195473,4.22497407992639,1.20169658567743,3.07040650273013,2.9818709151367,3.75489818875382,1.88756426197254,3.29279647053071,4.52356822863051,2.2630644616674,2.37853936712236,3.49826363468408,2.88754476648879,2.10437021047208,2.92601840126082
"UGT2A3",1.20169658567743,-0.514367088258179,0.48552987313585,2.20166522376443,2.00003606692519,-2.32120692764371,0.926075347876042,5.23649644515352,-0.999711489841876,0.137634671883373,1.76557717794607,1.07045802601959,0.263154625411455,-0.151842802900928,-13.2877123795494,1.20169658567743,-1.73648477595116,2.88754476648879,-0.73672516502793,-1.32156746620385,-2.32120692764371,1.67811698862824,1.26309451687486,-1.73648477595116,-0.73672516502793,-3.32048612071346,-1.73648477595116,-1.32156746620385,-3.32048612071346,2.40601958008019,-0.999711489841876,-1.73648477595116,-1.32156746620385,1.20169658567743,1.92603738371565,-3.32048612071346,2.76555596231052,-3.32048612071346,1.07045802601959,-3.32048612071346,-0.999711489841876,-1.32156746620385,-0.999711489841876,2.65537472835209,-1.32156746620385,1.76557717794607
"CYP2C9",5.70044249255196,5.54843970737446,5.16992900892297,5.70598066546348,4.80736007453069,6.41278321864152,5.50144232991262,6.15177968383758,5.6380767341558,6.31831864922237,5.82273269687344,5.57894173128069,4.84298385859156,5.70598066546348,5.88019817833837,7.12308778591257,5.32553392930632,6.07681773437523,7.08001909538223,5.2705326799278,5.64097080161943,6.05745243839104,5.30378440056499,5.38888178199414,5.82527937448832,5.76818697192136,5.06609349700371,5.65535469109988,6.65821291116202,5.27426538914639,6.47735514582,6.2075044114835,6.42458790575541,5.45286225853435,5.45286225853435,4.95420096423434,5.79960801256711,4.5668212413189,5.46597772851631,6.12101747379758,5.57894173128069,5.20945726479947,6.0832154961162,6.00225470242391,5.59991581681301,5.71699363716857
"LEF1",6.71149628326684,5.32193170162046,4.02680891020639,3.78660681616482,3.15382154604461,3.35051139108383,11.4570217510707,5.63227112415594,0.678162070735047,2.40601958008019,7.50064353269154,1.72250974184025,8.92985045796456,5.57894173128069,2.96349261994659,2.96349261994659,8.29783382684602,3.16994103129816,2.60883289322004,8.15684203008763,7.12308778591257,5.65821433957083,8.92094856992601,10.5517083577363,5.64385907516192,3.72247695393758,8.50977540012799,11.3566170838781,5.38197893825349,2.53607777407821,6.79571630505654,4.10434504755222,4.76554005037911,5.32193170162046,6.31106891925072,2.58498654543813,4.2479351065554,4.3575590421377,3.16994103129816,2.51098722949467,5.57894173128069,6.94251567826156,6.88019695364125,9.54012823236248,7.93487088076896,1.48547835107307
"CYP2E1",4.00899774403819,2.20166522376443,1.20169658567743,1.63231475329861,3.01793971893721,4.35050431910131,3.92600890993974,1.58501058975437,2.10437021047208,1.13756909930691,1.53610264748736,2.43298612360356,1.07045802601959,4.14568560599205,1.80739614132707,1.67811698862824,3.23267610452822,1.37856711045748,1.43301283943629,1.96351111568117,2.10437021047208,0.926075347876042,1.32198580153487,1.67811698862824,2.53607777407821,2.2326914521029,0.765619608281233,1.13756909930691,2.37853936712236,1.48547835107307,2.94487718198511,3.30744309779583,3.40600596994221,1.67811698862824,3.45944473398714,1.32198580153487,1.53610264748736,3.64386773128889,2.67809444704654,4.15381344108459,0.678162070735047,1.37856711045748,1.43301283943629,1.96351111568117,3.64386773128889,0.378622595527227
"GSTA3",2.48545258935167,1.84803698086061,0.848077054053145,3.32194252176564,2.03565909698553,3.12103198356768,2.40601958008019,1.07045802601959,3.05312871822282,1.37856711045748,1.96351111568117,2.00003606692519,0.263154625411455,1.72250974184025,2.03565909698553,3.57290179185738,3.37852549525474,2.2326914521029,1.26309451687486,2.56073940672558,1.84803698086061,3.44626946556317,1.58501058975437,1.84803698086061,3.95420561806679,1.67811698862824,1.72250974184025,2.137536311901,3.94486781392674,1.92603738371565,4.02680891020639,3.49826363468408,3.35051139108383,1.26309451687486,1.84803698086061,1.72250974184025,1.20169658567743,1.72250974184025,2.76555596231052,2.53607777407821,1.88756426197254,1.63231475329861,3.21724622898717,2.80737553183955,3.30744309779583,0.926075347876042
"CTNNB1",4.9772845034769,5.23266459374007,3.16994103129816,5.24793131000449,4.47897827450292,4.50462674787432,4.59096722761666,5.12928713892491,5.12928713892491,5.90929548631274,5.17393092837943,5.09592863839892,4.63807963112507,4.83794828627046,5.07039362162025,2.67809444704654,3.83795333063226,5.30743216835694,4.24032196262061,4.34341492915243,5.28170195882167,4.30013104787551,5.46271002208378,5.72246875684548,5.48864675297947,5.32912718508074,5.18982851146376,5.44625953881935,4.9164814215657,4.85798596992948,5.75489017381848,4.93546446248726,4.30743581151244,4.49185950829338,5.04876367050856,4.9212506499475,5.59395427089157,5.28540591807556,4.77083433062003,4.70598342923914,5.22110759317781,4.67243099958801,4.43296608640435,5.84298134519213,6.5438067222605,4.57289573015172
"MAPK9",6.54843816603607,7.1032888576444,6.21140358437403,6.4195405769042,6.10224029392199,6.37851335726115,6.05961701925668,6.11061589333591,7.11790382775099,7.11790382775099,6.88386637609695,6.73606498124364,6.79701427522319,6.7401193924069,7.17092752646333,4.98641548633332,5.92600179140796,6.902074785577,6.26115655357268,6.77873555804715,6.6653373385589,6.36282227850409,6.40088114361258,5.83794576408295,6.97842560952846,6.8290897128654,5.90207599184224,6.64241421704351,6.53449899004266,6.01792413437678,6.89603081430709,6.82782029459479,6.50938073255272,6.38197720840643,6.66817728754863,7.22881965229225,6.12515719821915,7.5668159149258,6.18388544348072,5.12101954663081,6.43129032601141,6.35049901509168,5.96578659297231,6.46270838637789,6.48058988579291,7.01010957270973
"CTBP1",3.29279647053071,3.16994103129816,1.20169658567743,4.61471573265438,2.86791622680306,4.05312002736737,2.76555596231052,2.29281119168335,3.43297276550168,2.0704236773644,3.30744309779583,3.30744309779583,4.67243099958801,4.34341492915243,2.58498654543813,1.92603738371565,3.76554535437575,4.53605911873991,2.43298612360356,2.137536311901,3.73336518790418,2.86791622680306,3.35051139108383,1.67811698862824,2.58498654543813,2.37853936712236,3.44626946556317,3.88753501864812,3.35051139108383,4.34341492915243,3.24794269962725,3.15382154604461,2.72248788332127,2.84801694384693,2.86791622680306,3.07040650273013,2.2630644616674,3.40600596994221,3.63227985009003,3.21724622898717,2.2630644616674,2.94487718198511,3.13751991791861,3.05312871822282,2.94487718198511,2.53607777407821
"TCF3",5.03562830818451,5.8875277077244,4.80219838788253,4.32913077386098,4.88753014470309,4.21723847262477,3.08747981403333,4.39232429273879,5.58796798824555,6.79051271514115,5.38543448861294,4.76554005037911,4.67243099958801,3.58497452312974,4.45943817632712,2.70046191327868,4.62059227505395,5.26679028794988,5.22882253767753,4.6893047523663,4.1937796269546,4.55459499079241,5.14975118342865,5.47573667297408,4.00899774403819,4.95884731412659,5.1168679153075,5.50462357014243,3.96348337199038,4.608815155348,5.43629845169473,5.04002006393252,4.96347874799004,4.72792589868516,4.9020784043697,5.16992900892297,5.19377568518102,5.5422611456757,5.05745460459493,3.94486781392674,4.64386196054335,4.9212506499475,3.68931034417503,5.57289269928933,5.09170406490785,3.36458643897583
"RSPO3",4.82782410452049,5.71149765988227,9.20652626007088,4.66107118214762,8.14465875261803,8.27891448398636,4.28540961727939,4.68370206789498,6.33806958084812,9.15633618953258,4.69488576303956,5.20945726479947,4.66676227177536,4.6893047523663,2.63229148458671,3.45944473398714,5.20163778153128,5.00899326363968,3.74417186191114,4.82782410452049,5.25550450983203,4.7115004131092,4.35050431910131,4.54226424157784,3.92600890993974,5.06178051702645,4.88753014470309,4.56072106757611,4.608815155348,4.41278829853873,4.93074206770281,6.70736051264964,4.72247148921468,4.85300257962904,4.84298385859156,4.44626284774155,3.84800692523572,3.98186178424212,5.13750762230957,4.23266843067966,4.6264449775561,4.39232429273879,4.77610925337392,4.9212506499475,5.00899326363968,3.0000180335753
"GRB2",4.99548904142541,6.48703768838668,4.57289573015172,4.94953960192545,5.94953726747312,5.14975118342865,5.42290910553377,5.90207599184224,5.56681819766811,3.419552374582,5.25927625386046,5.49505872724483,4.96809536128722,5.16992900892297,5.25927625386046,3.8777540641676,5.44625953881935,5.77610662072595,4.78660158903728,5.44956467597111,5.42961931151813,5.37851509126649,5.90448650640532,5.1858705087538,5.44956467597111,5.85300008362334,6.31650962925886,4.87283368340034,5.2705326799278,6.01346449307889,5.04876367050856,4.49825725112008,4.92600416425579,5.53294340434152,5.25172287920215,5.22497022246849,6.05311350919142,6.03342520412362,6.50620997642913,5.71149765988227,6.33806958084812,5.94720092250172,4.75489284546854,5.71424826565406,5.56071801102853,4.98185721877315
"TCF4",2.65537472835209,3.45944473398714,3.70045081575257,2.137536311901,2.43298612360356,2.10437021047208,3.76554535437575,1.63231475329861,1.07045802601959,0.926075347876042,0.765619608281233,2.2326914521029,1.80739614132707,2.2326914521029,2.20166522376443,1.63231475329861,3.29279647053071,2.45945784921776,0.000144262291094538,4.15381344108459,0.678162070735047,5.25927625386046,3.29279647053071,-0.151842802900928,0.000144262291094538,1.67811698862824,0.378622595527227,3.13751991791861,2.137536311901,2.29281119168335,2.78661727036308,4.75489284546854,1.72250974184025,1.72250974184025,1.63231475329861,1.58501058975437,0.848077054053145,3.23267610452822,4.66107118214762,8.12773695938961,5.1168679153075,5.65821433957083,4.82782410452049,2.40601958008019,3.44626946556317,2.32195694849964
"GSTO2",4.42627146489599,4.16189574210321,3.84800692523572,4.43962978590604,4.33629052990141,3.15382154604461,4.13751172085756,4.31470377536189,5.89966144295003,5.96809305666808,5.15785621029866,6.38024632240397,5.07895560971703,3.21724622898717,3.84800692523572,3.32194252176564,3.60882106799625,5.9354621051482,5.86046874163902,3.88753501864812,6.48864514641752,4.49825725112008,3.65536327852776,4.20164170188226,5.46597772851631,4.49825725112008,4.51728199317417,1.88756426197254,3.79702335689982,4.48543326775873,5.96116257385716,5.37504290771633,5.93310283613245,4.79181927943777,4.59694110392467,5.3645759339786,4.83289507624372,6.30743034677575,4.8972452668252,3.95420561806679,4.1937796269546,2.72248788332127,3.52357450117674,4.94017144980754,3.93546917715383,4.50462674787432
"LRP5",3.3923311626661,2.0704236773644,2.35052553494486,1.72250974184025,4.29278910989805,2.32195694849964,2.2326914521029,1.53610264748736,3.40600596994221,6.57289118385575,2.70046191327868,2.2630644616674,3.40600596994221,2.37853936712236,2.74418262817152,0.848077054053145,3.20164954255226,2.94487718198511,2.03565909698553,0.848077054053145,2.43298612360356,3.27799962036785,4.32193530834453,1.07045802601959,2.29281119168335,2.72248788332127,3.66676795164355,2.32195694849964,2.00003606692519,2.16995706097589,2.96349261994659,1.88756426197254,4.04440286293827,1.37856711045748,2.82783934412269,3.77611451865547,4.10434504755222,2.2326914521029,3.01793971893721,1.80739614132707,2.137536311901,3.52357450117674,1.72250974184025,3.26304943382887,4.41954563306364,2.60883289322004
"MAPK8",5.97957038645636,6.15583219497031,5.3327115135246,7.01346337644316,5.74416378716313,6.00000225420924,5.98868695873107,5.29278542956764,7.00450251582877,1.26309451687486,5.48220615379803,6.09592652920027,5.91408848953983,5.43962646173541,5.95419863731248,3.79702335689982,4.46598099252116,6.22882061408799,5.67525420932546,6.40088114361258,6.36807162313519,5.64097080161943,5.60288737722368,4.99548904142541,5.50144232991262,5.86542645291657,4.66676227177536,6.90448530215388,5.77873687197526,6.29829356377657,6.03342520412362,6.41108892209142,6.37851335726115,5.61765405770344,6.35049901509168,6.22882061408799,5.81250079240431,6.63517539807766,5.78136233660417,4.94953960192545,6.09592652920027,5.83542136708455,5.74953694925606,5.74953694925606,4.47249427007442,6.50144073753663
"MAPK1",3.49826363468408,4.64386196054335,3.0000180335753,4.76554005037911,2.2326914521029,2.94487718198511,4.29278910989805,2.16995706097589,4.64962120684097,4.02680891020639,2.94487718198511,3.68931034417503,3.75489818875382,5.08321762398029,4.6264449775561,2.88754476648879,4.15381344108459,5.38197893825349,2.86791622680306,4.98185721877315,4.79181927943777,3.37852549525474,3.80736522698538,3.88753501864812,2.53607777407821,3.70045081575257,2.37853936712236,3.70045081575257,4.13751172085756,3.85799094471423,4.77083433062003,3.81763348935487,2.84801694384693,3.88753501864812,3.99096393392218,4.28540961727939,4.20164170188226,4.42627146489599,4.66676227177536,4.38543794002409,2.43298612360356,2.58498654543813,3.32194252176564,4.84298385859156,2.63229148458671,5.46271002208378
"PRKCB",5.09592863839892,5.77347156537087,5.34696043407979,5.43296274684409,5.04002006393252,5.3434113757295,5.1538093885875,4.96347874799004,5.42290910553377,6.11478552905938,5.45615232096553,5.74685286967849,5.27426538914639,5.29646107834632,4.66676227177536,3.27799962036785,4.78660158903728,5.75221604447684,5.55459192123829,5.97039583886187,5.84799941123167,4.8972452668252,5.3991745125244,4.80219838788253,5.1858705087538,5.12101954663081,5.11270430238218,5.37504290771633,5.20555282091039,5.78136233660417,5.73877053847377,5.84799941123167,5.24412974986193,5.22497022246849,5.39232085776286,5.25172287920215,5.49185630231509,5.80219580241449,6.1759257374912,5.07468096728233,5.04876367050856,4.91169637487116,4.37156583213639,5.95884499468678,5.73877053847377,5.25172287920215
"ROR2",3.10435343524094,3.27799962036785,2.63229148458671,2.70046191327868,2.43298612360356,2.86791622680306,1.26309451687486,2.45945784921776,3.26304943382887,3.96348337199038,3.12103198356768,3.27799962036785,2.70046191327868,2.72248788332127,1.53610264748736,1.53610264748736,1.00007213294874,3.63227985009003,3.24794269962725,3.01793971893721,2.94487718198511,0.926075347876042,2.84801694384693,1.26309451687486,2.32195694849964,2.78661727036308,1.88756426197254,2.72248788332127,2.76555596231052,2.76555596231052,2.88754476648879,3.0356415034654,2.32195694849964,2.60883289322004,2.37853936712236,3.33629767190304,3.44626946556317,3.43297276550168,3.35051139108383,3.32194252176564,2.63229148458671,1.76557717794607,2.51098722949467,3.79702335689982,1.58501058975437,3.18588239901588
"ADH4",3.27799962036785,4.36457943565284,3.16994103129816,3.70045081575257,1.76557717794607,3.47250076865682,3.54844895537019,1.37856711045748,4.17792576286466,0.765619608281233,1.43301283943629,3.27799962036785,3.80736522698538,1.76557717794607,1.72250974184025,-0.321747769277367,3.24794269962725,3.96348337199038,4.27053641746519,1.92603738371565,2.45945784921776,3.57290179185738,1.20169658567743,2.45945784921776,1.53610264748736,2.03565909698553,2.63229148458671,3.57290179185738,1.00007213294874,3.15382154604461,4.56072106757611,3.29279647053071,3.65536327852776,3.18588239901588,1.48547835107307,3.40600596994221,3.15382154604461,4.01793081349472,3.60882106799625,2.76555596231052,1.88756426197254,3.05312871822282,4.30743581151244,2.86791622680306,4.3575590421377,3.99096393392218
"CYP3A4",5.25172287920215,5.55765821776897,5.01346672634776,5.42961931151813,5.31107073624356,4.9020784043697,4.7333597642692,5.13750762230957,5.56377132854403,4.6322740328065,5.45286225853435,5.51096508307882,4.47897827450292,5.00000450841496,5.47897503977156,3.26304943382887,4.87283368340034,6.08746496285913,5.08321762398029,5.17393092837943,5.25172287920215,4.93546446248726,4.85300257962904,4.72247148921468,5.19377568518102,5.37851509126649,5.31470015051364,5.40599576225447,5.19771208899965,4.91169637487116,5.35050078309706,5.21335117039408,5.21723459442793,5.09170406490785,5.46271002208378,5.08321762398029,5.12928713892491,5.49185630231509,5.73335705244406,4.7333597642692,4.83289507624372,4.7333597642692,4.89239588346429,5.42961931151813,5.30743216835694,5.30378440056499
"NFATC2",3.56072718065183,4.09593285678697,3.58497452312974,2.72248788332127,2.00003606692519,4.11270847200295,4.69488576303956,1.58501058975437,2.96349261994659,4.2630419198509,2.29281119168335,3.3923311626661,2.10437021047208,4.90689540458397,4.30743581151244,2.84801694384693,2.00003606692519,3.95420561806679,3.37852549525474,4.41278829853873,3.56072718065183,5.38197893825349,6.95186866966976,5.26303816284724,1.32198580153487,4.20946116395945,4.89239588346429,4.41278829853873,2.45945784921776,2.137536311901,3.21724622898717,3.70045081575257,1.32198580153487,2.53607777407821,4.25550828650579,2.58498654543813,3.98186178424212,4.21723847262477,5.24412974986193,3.23267610452822,1.67811698862824,1.32198580153487,2.29281119168335,5.49505872724483,4.35050431910131,3.20164954255226
"CSNK1G1",7.31288386263944,7.87036533611962,6.6043693826217,6.61028813373845,6.127222614428,6.74550761041191,6.34340959901475,6.61912097909748,6.90689179785389,5.16591595757923,6.95303354165555,6.26115655357268,6.77873555804715,6.42794300811251,6.6279000746122,4.59096722761666,5.45943489748594,7.88691650535073,6.41108892209142,6.648179234104,5.51096508307882,6.96347527998006,7.17092752646333,6.36457418313829,6.66959516837333,6.70459673084846,7.10013772281206,6.79831107867597,7.19869156776187,6.78529028867717,8.19426487554741,6.94016792531543,6.81634498540411,6.30925078010304,6.61323842835709,5.82782156457114,7.07467775654265,7.1967260442179,8.09908528703876,6.43629678576801,6.63081460809561,6.88508744584383,7.32553123100309,6.14159832185977,6.58646602712915,6.77610530440016
